WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
4,Sydney,Medibank International,2009-01-11,Premier,Outdoor,Hard,1st Round,3,Williams S.,Stosur S.,2.0,46.0,7732.0,1188.0,6.0,3.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,1.11,6.0,1.1,6.25,1.125,5.5,1.143,5.0,1.14,5.5
4,Sydney,Medibank International,2009-01-11,Premier,Outdoor,Hard,1st Round,3,Radwanska A.,Bammer S.,10.0,26.0,4472.0,2014.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.4,1.3,3.35,1.3,3.4,1.333,3.0,1.3,3.4
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Cornet A.,Petrova N.,16.0,11.0,2982.0,3882.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.667,2.1,1.8,1.909,1.7,2.1
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Kleybanova A.,Kirilenko M.,32.0,30.0,1692.0,1820.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.8,1.9,1.8,1.95,1.833,1.833,1.909,1.8,1.75,2.03
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Wozniacki C.,Cibulkova D.,12.0,19.0,3330.0,2604.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.72,1.95,1.8,1.909,1.8,1.833,1.833,2.03,1.75
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Kanepi K.,Kerber A.,27.0,99.0,1904.0,696.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.6,1.4,2.75,1.4,2.875,1.45,2.7
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Dementieva E.,Makarova E.,4.0,47.0,7326.0,1186.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.1,6.5,1.1,6.75,1.1,6.5,1.05,8.0,1.11,6.0
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Gajdosova J.,Knapp K.,95.0,82.0,726.0,830.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,,,,,,,,,,
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Dushevina V.,Starr E.,86.0,412.0,772.0,102.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.08,7.0,1.1,6.75,1.083,7.0,1.125,5.5,1.09,7.0
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,South M.,Bartoli M.,110.0,17.0,610.0,2820.0,1.0,1.0,,,,,0.0,0.0,Retired,5.0,1.16,4.65,1.18,5,1.143,5.0,1.143,4.95,1.16
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Sugiyama A.,Craybas J.,29.0,65.0,1870.0,974.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,1.65,2.15,1.571,2.25,1.571,2.25,1.62,2.24
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Errani S.,Dellacqua C.,38.0,55.0,1442.0,1088.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.37,1.56,2.34,1.571,2.25,1.571,2.25,1.55,2.38
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Zakopalova K.,21.0,72.0,2314.0,884.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.33,3.25,1.37,2.92,1.364,3.0,1.3,3.2,1.36,3.05
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Yakimova A.,23.0,101.0,2172.0,666.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,,,,,,,,,,
4,Sydney,Medibank International,2009-01-12,Premier,Outdoor,Hard,1st Round,3,Safina D.,Cirstea S.,3.0,36.0,7554.0,1506.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.0,1.13,5.5,1.125,5.5,,,1.12,5.85
4,Sydney,Medibank International,2009-01-13,Premier,Outdoor,Hard,2nd Round,3,Dementieva E.,Gajdosova J.,4.0,95.0,7326.0,726.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.08,7.0,1.11,5.81,1.1,6.5,1.071,7.5,1.09,7.0
4,Sydney,Medibank International,2009-01-13,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Hantuchova D.,10.0,21.0,4472.0,2314.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.38,2.75,1.37,2.92,1.4,2.75,1.4,2.75,1.42,2.78
4,Sydney,Medibank International,2009-01-13,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,South M.,12.0,110.0,3330.0,610.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.06,7.5,1.04,9.25,1.05,8.5,1.05,8.0,1.03,12.0
4,Sydney,Medibank International,2009-01-13,Premier,Outdoor,Hard,2nd Round,3,Sugiyama A.,Medina Garrigues A.,29.0,23.0,1870.0,2172.0,2.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,1.83,1.83,1.9,1.85,1.833,1.833,1.9,1.9,1.84,1.92
4,Sydney,Medibank International,2009-01-13,Premier,Outdoor,Hard,2nd Round,3,Safina D.,Dushevina V.,3.0,86.0,7554.0,772.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.1,5.5,1.11,5.84,1.125,5.5,1.125,6.0,1.11,6.2
4,Sydney,Medibank International,2009-01-13,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Errani S.,2.0,38.0,7732.0,1442.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.12,5.5,1.13,5.5,1.125,5.5,1.125,6.0,1.18,4.6
4,Sydney,Medibank International,2009-01-13,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Kanepi K.,8.0,27.0,5072.0,1904.0,6.0,2.0,2.0,6.0,7.0,6.0,2.0,1.0,Completed,1.16,4.5,1.18,4.5,1.2,4.333,1.2,4.0,1.21,4.2
4,Sydney,Medibank International,2009-01-13,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Kleybanova A.,16.0,32.0,2982.0,1692.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.37,1.48,2.53,1.533,2.375,1.533,2.375,1.5,2.52
4,Sydney,Medibank International,2009-01-14,Premier,Outdoor,Hard,Quarterfinals,3,Safina D.,Cornet A.,3.0,16.0,7554.0,2982.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.16,4.5,1.25,3.75,1.25,3.75,1.25,3.75,1.18,4.65
4,Sydney,Medibank International,2009-01-14,Premier,Outdoor,Hard,Quarterfinals,3,Sugiyama A.,Kuznetsova S.,29.0,8.0,1870.0,5072.0,,,,,,,,,Walkover,4.33,1.2,4.06,1.21,4.333,1.2,4.333,1.2,4.0,1.23
4,Sydney,Medibank International,2009-01-14,Premier,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Radwanska A.,4.0,10.0,7326.0,4472.0,6.0,2.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,1.44,2.62,1.44,2.67,1.444,2.625,1.5,2.625,1.47,2.6
4,Sydney,Medibank International,2009-01-14,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Wozniacki C.,2.0,12.0,7732.0,3330.0,6.0,7.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.28,3.5,1.3,3.4,1.25,3.75,1.333,3.25,1.27,3.65
4,Sydney,Medibank International,2009-01-15,Premier,Outdoor,Hard,Semifinals,3,Safina D.,Sugiyama A.,3.0,29.0,7554.0,1870.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.1,6.5,1.1,6.75,1.111,6.0,1.143,5.5,1.12,6.0
4,Sydney,Medibank International,2009-01-15,Premier,Outdoor,Hard,Semifinals,3,Dementieva E.,Williams S.,4.0,2.0,7326.0,7732.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.1,1.66,1.97,1.78,2.1,1.667,2.25,1.615,2.12,1.7
4,Sydney,Medibank International,2009-01-16,Premier,Outdoor,Hard,The Final,3,Dementieva E.,Safina D.,4.0,3.0,7326.0,7554.0,6.0,3.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.5,2.75,1.4,2.85,1.444,2.625,1.02,13.0,1.56,2.38
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Kanepi K.,Date Krumm K.,28.0,184.0,1934.0,317.0,6.0,4.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.16,4.5,1.17,4.67,1.2,4.333,1.2,4.0,1.23,4.0
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Mayr P.,Schruff J.,111.0,138.0,602.0,454.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.5,2.45,1.5,2.2,1.615,2.25,1.571,2.34,1.57
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Koryttseva M.,16.0,66.0,3032.0,944.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.08,7.0,1.1,6.25,1.1,6.5,1.1,6.0,1.08,7.5
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Ivanovic A.,Goerges J.,5.0,107.0,6732.0,636.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.04,10.0,1.04,9.25,1.063,8.0,1.071,8.0,1.07,8.0
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Zvonareva V.,Rybarikova M.,7.0,50.0,5744.0,1174.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.06,8.0,1.07,7.19,1.083,7.0,1.071,7.0,1.06,9.0
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Brianti A.,Wickmayer Y.,169.0,73.0,364.0,882.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2.0,1.75,2.05,1.833,1.833,1.8,1.909,1.84,1.92
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Petkovic A.,Woerle K.,385.0,162.0,114.0,382.0,5.0,7.0,7.0,6.0,4.0,0.0,1.0,1.0,Retired,1.9,1.8,1.85,1.9,1.833,1.833,1.8,1.909,1.94,1.82
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Pironkova T.,Sprem K.,44.0,167.0,1256.0,368.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.533,2.375,1.533,2.375,1.54,2.4
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Dechy N.,Kutuzova V.,69.0,147.0,908.0,428.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.533,2.375,1.533,2.375,1.64,2.2
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Niculescu M.,O'Brien K.,51.0,160.0,1166.0,386.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.46,1.333,3.25,1.25,3.5,1.3,3.4
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Meusburger Y.,1.0,104.0,9200.0,664.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.01,15.0,1.01,16.0,1.015,13.0,1.02,11.0,1.02,15.0
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Bartoli M.,South M.,17.0,102.0,2820.0,672.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.1,6.5,1.15,5.2,1.125,5.5,1.125,5.5,1.14,5.5
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,De Los Rios R.,110.0,98.0,612.0,724.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.72,1.9,1.85,1.909,1.8,1.833,1.833,1.94,1.82
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Voskoboeva G.,Szavay A.,95.0,25.0,736.0,2058.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,3.25,1.33,2.8,1.4,3,1.364,2.75,1.4,2.67,1.45
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Gallovits E.,Camerin M.E.,76.0,101.0,868.0,678.0,6.0,3.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,1.53,2.37,1.5,2.45,1.615,2.2,1.615,2.2,1.62,2.24
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Cohen Aloro S.,Zahlavova Strycova B.,226.0,74.0,248.0,876.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.4,2.85,1.4,2.62,1.44,2.75,1.4,2.67,1.45
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Sugiyama A.,Dubois S.,26.0,128.0,2050.0,518.0,6.0,0.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.4,1.3,3.35,1.364,3.0,1.333,3.0,1.33,3.2
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Dokic J.,Paszek T.,187.0,80.0,307.0,844.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.72,2.0,1.78,1.97,1.833,1.833,1.833,1.833,1.8,1.97
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Errani S.,Kirilenko M.,39.0,30.0,1462.0,1820.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,1.55,2.35,1.571,2.25,1.571,2.25,1.5,2.52
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Peer S.,12.0,42.0,3350.0,1376.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.11,6.0,1.15,5.2,1.167,4.5,1.143,5.5,1.16,5.0
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Ruano Pascual V.,Duque M. M.,105.0,109.0,659.0,626.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.8,1.9,1.85,1.909,1.8,2.0,1.727,1.94,1.82
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Knapp K.,Wejnert M.,81.0,522.0,840.0,67.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,1.24,3.79,1.25,3.75,1.2,4.0,1.27,3.6
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Mirza S.,Domachowska M.,108.0,61.0,628.0,1002.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.45,1.444,2.625,1.533,2.375,1.54,2.4
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Kleybanova A.,Arvidsson S.,31.0,64.0,1732.0,978.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.28,3.5,1.35,3.01,1.364,3.0,1.364,2.875,1.37,3.0
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Chakvetadze A.,Keothavong A.,18.0,53.0,2724.0,1140.0,6.0,1.0,6.0,7.0,6.0,1.0,2.0,1.0,Completed,1.5,2.5,1.5,2.45,1.533,2.375,1.5,2.5,1.55,2.38
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Petrova N.,Shvedova Y.,11.0,91.0,3882.0,762.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.74,1.222,4.0,1.25,3.5,1.28,3.55
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Safina D.,Kudryavtseva A.,3.0,70.0,7754.0,896.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.02,12.0,1.04,9.25,1.05,8.5,1.05,8.0,1.03,12.0
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Safarova L.,Bammer S.,60.0,27.0,1010.0,2014.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.8,1.9,1.8,1.95,1.909,1.8,1.833,1.833,1.88,1.88
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Johansson M.,Craybas J.,87.0,65.0,778.0,974.0,6.0,2.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,3.5,1.28,3.1,1.35,3,1.364,3.25,1.286,3.4,1.3
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Erakovic M.,Cetkovska P.,68.0,85.0,926.0,810.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.61,2.2,1.7,2.1,1.615,2.2,1.615,2.2,1.67,2.15
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Hantuchova D.,Dellacqua C.,21.0,57.0,2372.0,1088.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.4,1.4,2.85,1.364,3.0,1.364,3.0,1.34,3.15
5,Melbourne,Australian Open,2009-01-19,Grand Slam,Outdoor,Hard,1st Round,3,Makarova E.,Rezai A.,49.0,83.0,1186.0,834.0,1.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,2.2,1.61,2.1,1.7,2.1,1.667,2.2,1.615,2.1,1.7
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko K.,Radwanska A.,59.0,10.0,1028.0,4472.0,7.0,6.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,9.0,1.05,9.25,1.04,7.5,1.071,8.0,1.05,8.0,1.07
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Garbin T.,Pavlyuchenkova A.,54.0,43.0,1140.0,1320.0,6.0,4.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,3.0,1.36,2.92,1.37,2.75,1.4,2.875,1.364,2.85,1.4
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Karatantcheva S.,Llagostera Vives N.,135.0,67.0,468.0,940.0,2.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,1.44,2.62,1.45,2.6,1.533,2.375,1.571,2.25,1.57,2.35
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Razzano V.,Gajdosova J.,56.0,86.0,1124.0,780.0,6.0,1.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.83,1.83,1.8,1.95,1.833,1.833,1.833,1.833,1.75,2.03
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Schiavone F.,41.0,32.0,1410.0,1704.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.9,1.8,1.95,1.8,1.83,1.83,1.833,1.833,1.9,1.86
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Kvitova P.,14.0,40.0,3066.0,1440.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.0,1.26,3.65,1.25,3.75,1.222,3.75,1.23,4.0
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Dementieva E.,Barrois K.,4.0,88.0,7596.0,768.0,7.0,6.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.01,15.0,1.01,16.0,1.02,11.0,1.02,11.0,1.01,20.0
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Yuan M.,2.0,123.0,7932.0,528.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.01,15.0,1.01,16.0,1.02,11.0,1.02,11.0,1.02,15.0
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Zheng J.,Pin C.,24.0,97.0,2108.0,730.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.7,1.286,3.5,1.222,3.75,1.25,3.75
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko A.,Rogowska O.,34.0,367.0,1626.0,121.0,5.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.04,10.0,1.04,9.25,1.063,8.0,1.04,9.0,1.04,10.0
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Dominguez Lino L.,Bychkova E.,90.0,113.0,764.0,588.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.1,1.66,2.05,1.75,2,1.72,2.0,1.727,2.03,1.75
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Mauresmo A.,Govortsova O.,22.0,47.0,2220.0,1190.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.35,1.25,3.75,1.286,3.5,1.27,3.6
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Benesova I.,Dushevina V.,35.0,78.0,1510.0,850.0,6.0,4.0,0.0,6.0,6.0,2.0,2.0,1.0,Completed,2.1,1.66,2.05,1.72,1.833,1.833,1.833,1.833,2.1,1.7
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Dulko G.,Yakimova A.,45.0,103.0,1230.0,668.0,6.0,3.0,5.0,7.0,6.0,3.0,2.0,1.0,Completed,1.22,4.0,1.25,3.9,1.25,3.75,1.25,3.5,1.25,3.8
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Baltacha E.,Groenefeld A.L.,134.0,71.0,476.0,892.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,3.75,1.25,3.46,1.28,3.4,1.3,3.25,1.286,3.2,1.33
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Martinez-Sanchez M.J.,Tanasugarn T.,92.0,36.0,754.0,1508.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.4,2.6,1.45,2.625,1.444,2.75,1.4,2.52,1.5
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Moore J.,Mchale C.,136.0,374.0,467.0,118.0,1.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.53,2.37,1.5,2.45,1.615,2.2,1.571,2.25,1.5,2.52
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Schnyder P.,Mladenovic K.,15.0,999.0,3050.0,10.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.04,10.0,1.04,9.25,1.04,9.0,1.05,8.0,1.03,12.0
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Bremond S.,Vaidisova N.,96.0,52.0,730.0,1140.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.25,1.57,2.35,1.55,2.5,1.5,2.375,1.533,2.34,1.57
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Czink M.,Cirstea S.,89.0,37.0,766.0,1506.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.8,1.92,1.82,2.1,1.667,2.1,1.667,2.1,1.7
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Williams V.,Kerber A.,6.0,100.0,6544.0,708.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.01,15.0,1.01,16.0,1.015,13.0,1.01,13.0,1.01,20.0
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Holland I.,23.0,580.0,2172.0,51.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.03,11.0,1.04,9.25,1.04,9.0,1.03,10.0,1.04,12.0
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Vinci R.,46.0,79.0,1222.0,846.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,2.1,1.65,1.833,1.833,1.833,1.833,1.97,1.8
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Malek T.,Morita A.,239.0,77.0,224.0,868.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.5,2.6,1.47,2.25,1.571,2.375,1.533,2.36,1.56
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Cibulkova D.,Scheepers C.,19.0,186.0,2604.0,310.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.03,11.0,1.04,9.25,1.04,9.0,1.03,10.0,1.03,12.0
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Chan Y.J.,Hsieh S.W.,75.0,82.0,872.0,838.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,2.15,1.65,2,1.72,2.0,1.73,2.2,1.64
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Lisicki S.,Wozniak A.,58.0,33.0,1072.0,1652.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,1.65,2.15,1.667,2.1,1.727,2.0,1.7,2.1
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Coin J.,Vesnina E.,93.0,63.0,752.0,990.0,6.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,2.75,1.4,2.6,1.46,2.75,1.4,2.75,1.4,2.85,1.4
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Rodionova A.,8.0,99.0,5190.0,708.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.06,8.0,1.05,8.5,1.083,7.0,1.083,6.5,1.08,7.5
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Amanmuradova A.,Oudin M.,84.0,173.0,814.0,352.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.4,2.6,1.46,2.375,1.533,2.5,1.5,2.7,1.44
5,Melbourne,Australian Open,2009-01-20,Grand Slam,Outdoor,Hard,1st Round,3,Pennetta F.,Santangelo M.,13.0,125.0,3240.0,522.0,6.0,2.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.11,6.0,1.15,5.15,1.125,5.5,1.083,6.5,1.12,6.0
